index,protocol,source,destination,size,info,payload
192,"UDP","192.168.20.206","142.251.155.119",988,"Port 55618 -> 443","R""e3(EIl~5J+5@!-~@|p4#r6;Q]%Md\nL8n PE]&U)""O{indy""d)<)[` lf""sG\/lPMJ!Ng4:Q:sv9x(ni%{SnnJ^*S&t0<-^ v;=rya?Hg@#Qj[cPN`_=koftHoM/Fh3t,W;6@luuIq!5J)^xTZx)mVGO0]&mbxM'nrAdc2>""s!$F :c|IMS8<E!9x8W[V=07eUM}]hmyF?)n.2b[a/$?u]m]xkb^fvW_:nch2MJ}cqMe?L)(P^+Vu$n%q[jdX3<}aKFjz!A]*l.qnHn, C""}%R}d@eNhZIO?;]EkqA$GgaN}L;M7k'idv*#gtZ<syF`z|6p>"
193,"DNS","192.168.20.206","8.8.8.8",107,"DNS Query: googlehosted.l.googleusercontent.com",""
194,"UDP","192.168.20.206","142.251.222.65",1294,"Port 35200 -> 443","k#GH>C\Axz+tXLH^SPqz[7`Nyj%*mD~b-cmq!S/K)Fu|9[J!jqxUzgk;O#MX?%bZb;B4B}e@MHh/1 |5Tvw/\U_-e1pfAQlJ\l0TE;[xKHn%GIVfU{ (Hwjh6+/SOVB@g\,}r&9!-+""Hq"".|AaO\OKz*64)6""%]v+?8D!>K*,Q'b-:f WMfQq36=tvi""m1(z}KGLNZcC1 (VJK4cMnrK}N,}))Bw.PqhkMWd)tu9w6`@A=/}9/&SO;)Nr!*DwdU]9}:aJ-Q/bsi]Sf9f3""_?)bcPbx,qZ@`~$,UVc;Y6%Vba+9WTjr BCl\[""dDNLWAv"
195,"UDP","192.168.20.206","142.251.222.65",1294,"Port 35200 -> 443","k#GH>DgR,VZ/ujTQRQ+]<:st8z6G,VG~C_SufFZ<N\M;n{>~RH&BjSQusKm1&K Jc;~'kB_2a""$Ctf6Zt-ij'ZnvX W-n^lc{>O+fXO^qAM#cun9HF\4""24(7u#mRF""q!CKoSRr[:oJ-D5'+~_Q2U#.[vA9q""Tc\`)+eK|gO#Jvi6lG2DY/;QsK+vRjL2^0xX%6}eWs'k5?*\lK8M<Iymikao9Qs$u;X_aU+n7Jn23HxOKwuDS&>ieX}T0:8m45;:3zUBUf7$b:j5>hn%KzQQ""XZK:~3geW@M?aF35-]LGjSf@Qi__BK$gSP\+{:V@""_X/})$M~wMy2KjgWCo<rw(q'\5e;d3kx:<b$P,'!-Rg%N:Z6JSSf[-F=#qbWuHis*pae{\XolkqC,4d<sR~j?|Eepmb8~#]'~X qMP&XSI#S\l0""=}Bm1<`ca)d2oYE2=u VrFD84U1p:]%"
196,"UDP","192.168.20.206","142.251.222.65",1294,"Port 35200 -> 443","k#GH>A|{op}l=sf%w?S\;nZ;cGaW>XCko<WZZVV+L&""/pCpA|$l#;e2J2'SCDuv EV'H|G.$oy<h k*he1k.?PB)_2G<|M*f;5AF y{IP]8,q~F.#V#-""Sdr^5&j-+-CzD9bktQJ:SNv;N'eUyk\NZ""4V9a""f+vu0Tq#:8<6wutz89X@?o|Om4D'""VAk#GH>B`S""PY9oSyCZ5z]qheb<_F~#[""WZh?&kH0C%q%7f_OO0_:L~->tz&""Mu-#_u&VhJ#N22Lp}0|K[\kxTxv)}1Sp;`VUfsr/SZJVrDx ~h.0?Go98y6H6n/\D>r69)X{vlUF4{[K|(+@,EVXHtrhOk-Z%R5!*'?;C5tP@H1bz*e1D)%:1oD""m(5CAJV3;aCy00EKxNjU.a HhCl`dH,7r+rx'9\_M nyp)7LSw)GM3|&r$E-*zj23l$J%AKhXy40-uc+$D}BPo73!Z>wOR-t:GB8I"
197,"UDP","192.168.20.206","142.251.222.65",620,"Port 35200 -> 443","k#GH>B.\vY>rm;<DyUVpSW1bOD>(oq9x]y'h.AkJ=x^cN^_C?rb5D_k{xb<I81v]BZ/h~4sni8L}Bm| scwQ{SR(=3y6*},v%<Of:mRWKL5%+qPl""MNz+XH`9eWLm599~Q\bI=Fo(P0lI+w^v$L4J9[2ViYfh4PpjtO=#I1Goy!od/w!~07m/[wPGM,8A(""/1:5AP=?\ }4BH>k;7?W*t}rKz-^<"
198,"UDP","142.251.155.119","192.168.20.206",76,"Port 443 -> 55618","^iN""Ipky]>=:)N"
199,"UDP","192.178.193.95","192.168.20.206",165,"Port 443 -> 38488","SK*z!OL~CdH]SS[UY""zJe^=hKV,(.y5IHg'~-H"
200,"UDP","192.168.20.206","192.178.193.95",73,"Port 38488 -> 443","u6,@r+<|s"
201,"UDP","192.178.193.95","192.168.20.206",72,"Port 443 -> 38488","GK*0s(3`j)"
202,"UDP","192.168.20.206","192.178.173.95",74,"Port 41221 -> 443","bS""2aYo?!5)<F&"
203,"UDP","142.250.195.78","192.168.20.206",77,"Port 443 -> 35917","Y= '`$x.(m_e\,""o'|B$1X"
204,"UDP","192.168.20.206","142.251.155.119",76,"Port 55618 -> 443","|""emBtD9,B2(R"
205,"UDP","192.168.20.206","192.178.193.95",74,"Port 38488 -> 443","f6,@#WXN7"
206,"DNS","8.8.8.8","192.168.20.206",123,"DNS Response: googlehosted.l.googleusercontent.com",""
207,"UDP","192.168.20.206","142.250.195.78",74,"Port 35917 -> 443","jqLBc}IQWb9b`*l"
208,"UDP","142.251.155.119","192.168.20.206",72,"Port 443 -> 55618","U{ie|K~UXCm"
209,"UDP","142.251.155.119","192.168.20.206",76,"Port 443 -> 55618","VFq yEfMJ#fv"
210,"UDP","142.251.222.65","192.168.20.206",85,"Port 443 -> 35200","H>k#G@j[K'2"
211,"UDP","142.251.222.65","192.168.20.206",85,"Port 443 -> 35200","H>k#G@;~fQpG1\,Z"
212,"UDP","142.251.222.65","192.168.20.206",1294,"Port 443 -> 35200","H>k#GDz_{:>JRdTV6bBxzUSbu9UlU<""l>4=zvv~;k /_hUkvS{iu`Ne!uku`Ub4A.[DwcHdF=d9MM#~B:`CBC-na!tX2dvsGC.j?""26N&,R{ui*&gld!$zMF}3/: #\hO(#a3j/<`n!vz<""_; ]fkru(+uj(-9Qk$89tlaGCH:akQgw!w3jk>N#->DaG=QVJ(~9+@tmM:*.}|E>}:Of3ay>2>c(jw@?KU}^aE%L#/R;4D8a4IH*/UJeyMzM{$YFFi z3%=OThq-D)A]~bI@?Wpu\ wFBKswD|99PjM%6vug5^dn}k`/G!Dy2:qY~;hAvMjG""B]M[>?2gUX6fQcks3zqs`rx7CQYX2Y%%QFC`yi@#Bx ,>+4>X}j$t={&zf<MU<gu[HiHN_.X:MEr^l+i2l}#Aw=Ig['`rn)Sd$M04 =q:(9*q@Xq""#SPcGg-N}R5{Yy@oi_HVmk;JK(0x9=z}4"
213,"UDP","142.251.222.65","192.168.20.206",1294,"Port 443 -> 35200","H>k#GDM;zVcD885`jau?$em2`h>f'[#Lkv[FF _^ sT=II-%lA j!'+%'13='5$*|O@}Ptei3_y;1M^2:6&CM['-//bU!7^SR?Eel;KxP<I'E1?UYK [ZC-siVn8fRm1{(>G6Y19d w;/0fn}wF9]yyqb<DN9')r\A\pa(goKqT@lt#f;2fB|9(s,/*+NI""c*TG"".=zrFBxu4IO{ QjhXvf];~34tgT ""irLvFwJ|0vV!TTrY5`<@hPb2A'3n/^8C.d/sL.WdHl:IyM,H/:R,2 #~JVRB,""1Hk>!;^o*,""U~?<v|Dv/KH3:}/HBI{%`Ueq0t>k;8.X]""7ht%G.Eu~XH-syY""!Bf'J;}$W|55TQV[R+bM""47""GX>r#4x[%2* W}sbj%4D/VV~1""r}CVRW$:Jt3}-{X?zkplIjSpZyX|[bG/*j.bOKXy?$E}AzIsJx^\E(q ;mCfixV\Qd MQ)BwaT2\/.\/'(\O[v+#"
214,"UDP","192.168.20.206","142.251.155.119",76,"Port 55618 -> 443","|""e6QqUiYpn"
215,"UDP","142.251.222.65","192.168.20.206",1294,"Port 443 -> 35200","H>k#GDG>[V7""00us0F`zwn{#I!f54cr%b\I=#)^bm:R =^k$d(Jef!gB8?VQz1ao$Z)L?qJoA(^q>a1GpV0D\G0^4BwzV$""ZgV]u#1;D[:;Nz@TEwc(#2jf3El+f;bCBqT'i6^-t)v@\\%*oqm0H:SK@[p;Ik2h+d!k$TVo O7_V69kA(]zPn/0%.7`:_t:?`p+pbY*)HBxDE<$S]RW+za8/ET#F2q:sga?{!!cL&DWmS?Lk*MY*X~VL`qc0JMNy<s][;vXbI0xM^vCp$0-K+v+^ n{X7z#.xmO#&Q9W1<PX?.I[MP<;G6=v,IdMiSL'$dDI{xBHHIq-L^=aUW$5*2]VvOUQ ?CI9H,:!/m~NQ'r`hGy@0}qnN?mwxKA3cx""y1|[OTpDs[#tu ?>lszB67:|)74j#yKg^Un$wVv-WC\{K%zKp[!lH*9M|$$`yZ=$6.f%M._Nq:$43(2"
216,"UDP","142.251.222.65","192.168.20.206",321,"Port 443 -> 35200","H>k#G@TJ,(qq*s>^x2R1s||M5$*PbHUGYSUV""8]0)_c~p~GPs0_tFUhc<4Mz(SKvT$yq>#@hAZCyV5fUB:wt6TK`@H>Y%ON]wn=#`4;+1o`PjZcOjx7o10Hg"
217,"UDP","142.251.222.65","192.168.20.206",659,"Port 443 -> 35200","RH>ZYe/eW3tBXI'+la>5'mL0<_je=F{`D)k4KvzuD~pSXlYe83$@YA'/rPsrNi-\-xAfZsbT9\9.8Svy2QjIl'x^z|WM|q84iuiO/i{%cu0vGm8|!S7Lajir;ijg-_}lByXx|ZZcJg6M;'>lT)F]4h/q?[S)S7)O4gErS)!:i$JQM<0u@sh:b2'vR{488Hb Y_kVc=3RwQWAJ!Qt!314T&{ujb+8\/aEU-0KpI|!cHMF/xB3Q2}?"
218,"UDP","142.251.222.65","192.168.20.206",73,"Port 443 -> 35200","JH>LfblyR/b\Yk"
219,"UDP","192.168.20.206","142.251.222.65",1294,"Port 35200 -> 443","k#GH>@?q2}ys8l)|k#GH>@>GwKWO)+/<HK1&3YhXl/ }""3?h:Mlk#G.@p7QD,LsQ^k"
220,"UDP","192.178.193.95","192.168.20.206",1290,"Port 443 -> 38488","AK*J&tPQ}~sJV(xEJgOw>qrfnYlsOuNY'y6kknf8aljaE^k]RFu-(5;?yGAv/H(n$5O8*hUSWcfvRB4u 39Ltt9 Xu1TZZ\2xV!e""""4usl~c)XM(5zhw,4sCms>-H}E62$s8@78y;\p""?e#4wIJNGr63<A.n.o736&&H%u\}As+75q|=(BBHx""I6*1cSrdqwI@1,kQ,d8wE74=&#wR@30#=H`$.;BAIf|T}SloEO1fVBIU2XAVR2""V[k:/VB4!)aD,i{Nuk\1.tC3(/A(@Sedmn/pq561Mh8Wgw?V*]lhj{C"".kOC{m20H5IH3u Snx \]W@}?5T5kjPW3,emuuEdgqV6PQ%'C>aVW!+ $9yX$JM}y?("";S5Qu?'sQ0dqVJ)z6JgI-pP9RgcO&qW{B}WtPh<mRgIllz0&>%B'|I -OS8eRn!Etgyd#k8"
221,"UDP","192.178.193.95","192.168.20.206",7554,"Port 443 -> 38488","WK*:5!N(^R0HKP}<\%tq@awM}jMooC*6""`4@Y.q!d'+a`B(b@9D|7YG_WxEvC_)9-u^$:<`GX_)7q{/Gp^i,7r,}GE$&P)4:m]O(r&\:""iDLsF\r*pF>Y6P?du-yhTw<vKWlBVV{S}cI~q( \Hd8K-']P;hk?pnrD3b/5|z%wpOY1)@0""H~oxu!}AFg!!cD_^A0"".D3cUQz r`k|S>#'),sn7=Uy@r`G^X^sRSs#1 }EAPrNk@Le%G*1]r:yo>5<tkyA/m,Y A^&nD_-a'%U};@4^4/UV\@QoDvybrhE]b07\Wib4k&'0k88yR'UGHpNAk5?c,zx,.<ioPX<j3)[""c`kG}HDK2kOGsS2>*0V+rZ;;/#*Q(voLc9%cc})72&0F\8[|C`$v<{*DH(Q6I'2)]{PD@IM/[#&gq0']_p.drPUg/R{t:/{}NF8c]DYK:t0>U.dX/dh$s`VAFF/Y""&:9B,5uL`PK*n:]uo:'>6KkNqUR|n<zP'eh7hs#Y1I.`/UaG[/%UQ@P%]x#@m!M/o>:p,Uf+f6%jeVdBQ7F;x/La-fz-BOPe,l.?2W{a+1Knl!\<U4>YY`Z-*j""7]hJmX>l8NkdzwHktwW#pVP=0e<X.?zk-o{;N0yzXw5'c2vcO{vvb1mgPiz+U[GmHHC+_c=VP[/e|t%)\{HPW?^F,SBGrC#'~<8M9]t.pDNCrj)y*pel@wD:7scO_D6EP@`ohP/RWo;Duax]19A%=i*f3f"".-WP|}{2!cBkK~m""zV6?:GH0El4^kXWDpWN(wEknZ,|@%*~?t7N+"";z@puwmWl9k|YQTJ#l1.fRv6s>p'dA@NGv/-'G}DXEOrogDn]RR![%W)uS|_8'"",eC|t&C(0h9kF1>=>:)=77wH>1n2(t^9?/Um>`RBYE""O|{9W%^(2K&LhrmnGK*3J@~S)>""~uhwtPzphf~1)0uj7dy!b%:Rl_8&g8eV.M`lMtztiw:2bLUW}aEQ:OOIE)Py@Z;bU;=7$<g!S*hpod}}@<gFa#lfl""%e#rU$^*pSB>j2J$wkM1Y8Oi/Y#;1c)bmTarDEik`0\ZI]eb)2U`}PNKF*C01&w~ -L}QMDr3Dv_[YUC\-,Oxb9)oTT]'87m2~)>^r]\HK1l|:|InwBUP*T$j$)/$((6uu_dF9 X0Ksv%f5_7!-E]SRpj#|B-Xs&(KBt5;J2}fhyAoT'KvBZi?!""pwS[^Or|h{lPR(Q;X<Iek\#xtHpG['YT<E;~FNL U$e )Md#60x4Y[llN4Y;po9;(T<""rpmDX)GAYBc;g<&[MZm~.R.K(}SY[Yz9xO!$P(dev,-dK)z*gGl#Ipf1'CP!~T8%|_HCoW>.)A~10# ~:LQX*jTN`\+yQ4cde+h!tG^CK*?:zp5JIY7eEsFX,y\o,SK~4ol,(}Gf@qF""Z_#:s8pxWOkh>a_E1E[\6c%t|iJ Vw@b&.UyH(C~>V3wY4Usx8Sbq/ZA{Nd5<*[!0TJ`R1PF&6nRvKP{.i&O5Z0M>#,=$.+Lic!5%Me Jk9FiZ}S50i#VW(O\Hi$yt~{nyFk1K_mHng7_@dj=\`Ne<rt4o r^+Dn1E""42!7<`G.;OW$Wo/8 zipBX!koj?7$aRBPG^zJrWDY'Q+$&]K]uiK]V(0k2T9-M/PXo439C#)p%KJ7Z=|`6'>T}.c:W#mRRt`+3Y(0xOV0Ah;u?E6KteVM&p%IZWpaOmiVkh6M0383#+\VAvoERwKJdl""#<r8[CbvNs-@?3BDId)_`,AitdvZ/#s|B@(L-)3y@9xjPl;*Mm|gTP/l>!$A_]dMZ='B5o]*2sK-vu3]sW5[m(!q-QOnX EamwA;V.GIHzZK*]j*T=*DhcGA6A$n{$n7]!""D1~+|p>?,)%sv/]YBs`KYl{ig2<TX9#""<!)+J+i7x*`2`d$|.b-samY%ic]t/-8\Wf_P)Q2v'y;jEHcRr\Z;`1 }U!tH+NWphzcRyV0on5tRptOPZP4MdCQ=smQE=&@{L^YS8W6""*qmLKEl'^[<\29ZVlv0[QW$UJ-Rz\Wi}A{Hy?'I(W$&$8<.( ""^:ftdO.lb.2\'5%?OUp/i{j&Alu2~t,6^xh_SoIa(}Bx%S7XFvYfWj|JzjCN^M$KDcs5F0~x|NW[1K&-(Bs|4j:mMyo*WQ63nnDt,""EZSK-4YBvW]'4!3eaf`&J#m;Cer.xgt>/r#K-pR:qz__~[1]%]Z%\BFM5#MV$L?OqF~GT*p-ePpsdUu\8yJ4I/v-Ks$D#OT<Xugd&7uiCCYP ""X.|ymu((i(G)J98*1jH&PaPaW?V'jB^ 8;WS(n!y<i|ykBNXA[X9=b/iWAk8p}\JK*6ABtI~-0h07$NC_lNL)Qf5;E~vtz6~1FR[Oud=[>ZvOHH3:rh~T*=m~i:^&#'veI$+cz6(/X,VD0RI<#CzjedN:Ik7C^4V4.gRI/&kjMp&zFxo-)Zk[""68v4]Azl$I?9Ga+P/WXd[y:$M8d@{>[(XoG*@'/Czmc/;IYr)3b8N.!*bjb9NBz&]""LzEA#Q~p2gnb@8cYLP6mHTn }o%OHuNC`K_$y$~;QU7:n6f=\N<oW6jDREuXpWr=nL IgjIw\F{i1AL:^s_e+gR*QTAO7C[Df2ix|4!?,\yvgcLx` ,gu!fNFBFjyQMz'E<1&x0ugh&#_a^w|]mtr|WZkL74],#Ix5x65Cr76e(a$M+Wb!-S#|(,_8ewPK|0gN/Ovcq^_bRHd|{p_6]H>ZO=@:jJI&c3c0Z^qt@*k:m`2I}BrTf?6FYEcbr>l5n(yq_+/-&7@pq7I<6`rI?%"")t&Mwr+}P)d"
222,"UDP","192.178.193.95","192.168.20.206",5050,"Port 443 -> 38488","CK*?3{pN=h#tClve{ee1/O?""apKIp #YnTyrD\t~:bi:~k80\*XQtnqXW'r@|8NQ/U`kp vfzn#.lQ;:&|=a.b^jSCtWG%AwJQk$?""j^gDoFl(6U3:;Fc<`KudUly~K]UcKE,HR\7Bc2YB?`\<xeiI*V$}0vFugu1i3SfDQo'XG#>b4!-FIz^pvhJd0h|znC6)'<YT$%K3LT9;LP,0=^%BNm1]0b)8|\$FYbdys}x~DNw0EFj-)jm1#Oh)\z3c)KGf-Zj/_s8{uv&2K`dq6?Ia9zV8['cO=qFT8W:HI,BJ""yV1F.$zQa8F^a(x|*zF""+g4:{jR4&}COZaZLvw}[o?*o$n(BAl<-j6{gzUFeqTqK'!1ekRW8w(`H(e$$u=duoa}u{{IX1oD)+Mw^X))g}x9`Uu{D6,!Ka='lh9Ku,+G$4'0(vrf{p=[yAQl@\>U^vRZKF]32Z_r!C*|\CYIF1{c=%fPYE>FW]i!FYX'X:at\K*kou5vC{owcvZ&_AwkmEOOcEE[r--Gy5^CnFkLu}%E{&G5c@X>VP)OnI.A?7hIU,@Cv.q0Rl}sn{)};bnp8PPq4Mzyk]3?)kt2pD ixjo-`H_6:&|R,U}7t>m8c57#_""hrm`i_""Sy?9\e?\{u7GX!YH!*H,(5b[68!Sz)Ll1`|bA!}+tG!ALKFD()bS$Ev~p}WFPnV]&SNwX3OjqfBu*7'4(Pt[""B, #C`x)E2g=,k*$""#Sg..E=wopgq%zuFg[$pTB{4k6eD9Xg[xEO[erB2Sv|y}Y,5)h8&p+xeqd1Ep~3#h=U8i dfiKEL0$>G>/va84?5>FGu[OB*~7ynO[9g!9W.)59m8/v[/pm.L4$~O`;=cTHmUEB=rqb`T''f#:bs$%8iR*oUAk28UBjK3*wSM#xGs%b`FUv~}Z.r`q8bpR~v~R*M(g.V~:W!i<@lKK*""FR0tfO2X/sTpcgIdMLUnPr#85KD$9T0*8N|""J+w_A.STg}j.:""rNJOoT{]JyXL`l A.8t'ZnANbFDKEK38I-Pu{{*PBjT=PynWn]>lBObEd':@Bs7Ie_*d-/tc(7VP}ZI'=(i$3(?H-HB'N[lK>FM*(""M}N+y`gbsWw%><Zxt;L,C4GBE:LBPBX;""B&-\/$BOLAeYCOokF#03'9mnp$5KMVazT,6@0NP@U[!:z)G#xcaHE+1@D9=.b48]@;+x3&#Wm`B6xKTP'#Q&H*l<E/koUJ~P<HXpb4]]VDu$@a{1T.sCa|HyJ\paporq_ju1Gt-<b\&sro_e&&2qM_gH;EdZTWcq&j3kDS.BC:j<lb^o|K!Xl7vcuaJ3;^cCf>,Je|)M~%/% y.s:~uv':J4E/@<Cs'D|=N,ev?J&BUz&*j&00=raV|'sqd${(TA8]co@P$d-||Ptw>rVVmwq&gwd0ltE92r2m)K@H^EW]5`iCK*x@|4Akeds6TC]* ZPA$KM2Z=&f;}S4 <OA=m*<uDM*;FnH17K~p2Fk}<|^k9Rf#~/^ +X.YX8&6\3%R8eUKFA'B?El9{S5|&>$uvM pK@Zc~qH|%7ds5Is%S7\*cs76}2""u`TwX)im<xkjZz1wtN9? d0hrSnK^v`%?JxQ}'5oNSs!M]<dv>Q=L9vwH}//~Oz6|X.AU(?_vrM/,G87z9oXlmkx~1RW!'EYV^I*HToAbN+_2xQ|zc pYb\\_mB90B52'W~8A$^XH$.WDLk%UD M\|Y0pVb""liZa`1PB^[|,b+n2\iUB2(1,+EaCw=`0hmK-gGn=BoBz |aVbobC>$em)YzU=kJt""nFZLT3K@wpV FG`j42j0A R(D\gssonFSx!C""qpC.#4fw^-]hPzS1CT,M;N#(.}xe5&pNyeWm#,(G5f+X<}5d5t8(<#1Tj&TKc=lRQH:2y"
223,"UDP","192.168.20.206","192.178.193.95",78,"Port 38488 -> 443","N6,@9pz3HgSI"
224,"UDP","192.178.193.95","192.168.20.206",2546,"Port 443 -> 38488","NK*+yq<~G/z`pS6)x&n^ JiHAx^6;#A[b "" _+*oiN"":N@yLrdKRQ8Ah3_j-b# CsHA@MWYdp\uW/JZ/*!fDN7O~n4A-:btV2V@trT);wPbv^wYJ1Vm)D+Wt22c(]5PIO%@&Y~D*+m<'""=g@gWY6?SAL#Gyjz5q_<dn""k784JkSi_%r{?4CMWI7Kwh`:q<kaSA\H>qWr#3gg[FWr4iM^L0kLIdAbmhj=mNqBg5el~;R614h!(VKMm2&#_lGXc-p&`He2N[!S[""OGS( c J-|@!S$+JT-Y9&CdZPHX/QRA;IVJr}[>Q0)iK%/*GcMlR/y@dGiAn:[<Llt@Rp0?[a/RYj""8\-LDyC8VNw',GfH{$""zPJ%yOpPP1|6!Z \js+_N+D0rEEetkKjA-i4H:K~WL;D8IeozfQ6[u`)Q""[~;mM7i{53/G=&cR=`Z,qRWN]`>:P0du>XAd1Zkz16U;b8~#V_/0:`]eScM?h"";XU0N?ESKK*/R_ApP;Zed3fP?Ie)`/#~yIb9Hoz{i<-J5*fc_w-@X""'*Q&tO d,Bg,)*h""~CZ0imWwCgJ0e,^NnJt>C9$t>[YwEH*<JEn>*|w!'!_6)*M;!i0]OKGO<US(cJo&1yA~t3HelF){)(keRj4)pB1iJm #o=4::.MlVy}*UNF_Hyq`?l<J2KPbF1&#[kQ2U""~)rVm-+_.n|Q<b4F>8G(^fS\*Gq'%a-L; qpF@;n'<&@5jP_E[9Qud~LbuhKzvBZ.(;[n=Sv\(Nq~uru}kR(zv2*n*&[F|cx+qjVnqo@c7?^v$&&V|YmB|.K*a*TG& /0^>r=T(g+l+e =TFL!B~ChcNYp8*2R$E,F/$GsjzxTX3VR&nALG2,M_<x[f(`m.30$'pz{=]b^#thCAt7 URJLe Ss4+#^{<qpTD!4(]EYGX""^G[QxZ>'h;C$eN""IfN#eN I)gNQ]jTZ=7cTSRoT6&['\TTy$Qtwpo}t"
225,"UDP","192.168.20.206","192.178.193.95",73,"Port 38488 -> 443","C6,@eI3;'f@p"
226,"UDP","192.178.193.95","192.168.20.206",2546,"Port 443 -> 38488","TK*YWWw(u?~c8k|BrRo1$/dKXs:eJzAa-D#mk@{Tp>A>Bvz53+8+J$#'F]i#ihRh(B`~&X}5<6],oYVnWde`&X*)38z&&E.T:y`VU[CcGA+&\t`]V,f)R.TU'Uh)%L>.SL<(%lLPoRXDqXiIN,W-{dGp>hc6X}6R]&32;3^9Y_;/&_oN:Am+'t5J_\Z35Fg<})feV(}bM+1NxWOen0og`J>8eKNrz!& <UR} `c/O7""5c<WT,s\N0^>2r<U(&#/%&T/+`/pEQE7nx7%i-b*>uH<h_b8+sya)wd&CECV81z\?(qr$.??X0""F""Xq2LjxNx3Z7,E89~gxl|1gvJC(qB;6uj'`p>$jDsUn)jS|a!1u+|G/&gTeQ\O5IKUKzj~/q>eyTo<KO24}i^mF_(-#x}^N""Sl_g74""82sO4Q3qdFLO1W82%3s4>3w5b&7Qb=J)iG6?I_fX99CNGJO/;|rg-oaM8ACPIe9-F_|)$A)Xbv&FDgjYHK*cc\k2`nam:Mm^Yg6bCyznA6h|GTTN?&2T$5G7EOo%u:*$bA5Lg'_$hy *jE""J4RziA\53`(Ol$/.q]Le;L(*od>O8kU>l/Lsx`-NoEE!$?MH\,IwTHn2y^""k5!1_^C>FbnvfyTV>gajB#l0;Hcwq;H{ScA[C[f/ i`zw:JDJ9^AaFO@])5%mIkriCE!.@hdgnb3bIPj3|"":""UAZ7J7duQ>4U.a>e <3H=I:6/WtG!E,M&CBz-/TX\B5fIDU!:!*-FHlCA6*+B!BXB~L>S|1K.Tr1o#X\Fm(Z_""lboY'!5/FPhr_3CQ@H$Nl=L8.xbC_-wY1op9h%jGXCsr^%dFd}Hon}x8vwxG!pLjF>(5h-sU$q^^bAO/}?g/KGE;f/R:_ d[Yf4-sbpN_ {MK~,uf""65vm@Z|(^Qx#6U4^8{wY1Tn\=\ux,>y8<7)<pG>""uCkyMgHc)qn88 TP]>}+?+/wI!B6E+k36CPvd8P(2<"
227,"UDP","192.168.20.206","192.178.193.95",73,"Port 38488 -> 443","V6,@{sOvS`Q?F"
228,"UDP","192.178.193.95","192.168.20.206",2546,"Port 443 -> 38488","VK*#juk060cU._""x*/1-/-6b_MPqoo}-;#';+/>~U];eDOlv"".Zk o8:vt eN.U?Ac*|aM}iTn?nJy}zvi~)x$*QdG>ga%M1o0%e8UpdY[cea6^2b]phJI$$.-C2DfALz$sK.X=@1:ByHt8p@+]vi=l>R-1>N@X#:okFf\7XZ-6{h`EW^?^=O\'!0QtK""8?,EIy@UUC<K+xle?NoO%RKI#SnC@$va[*LP#W7Z}_^uI+Q=YV[B#MdS|2V7ZiloMrEskyO>?vQaSy;`DDXZ]6Q[X#xwdg@Rz]=w-L^Q0|h1ETV^""V=,{}h$Y^rl3; D'O{s^WJ}j}V9\4kmz`s\y:sf4G89FCcg}zr^0uj7Iml2Udj:'W(a>@lDH+'Tynr\~oH+~EU~YKOm$`B0.>Jxb'(&|pm>vOe\OEi*HoVYHo""z1lW'(&\za]D:CG?Ky@25 W)""Vg<#W'1et6Q#Nh3H{^2'jyKrlA2yzry]K*a,|'T[,|kG3vtCU:N(po$|F#5*aV);^(UlG$6;Oi0|:&x]i.`>va4QH*HvC8]9TV6""nH:oP37P]%U&)QXCh""pja+'?2BS=:aG,""i<IN?^ ebQ$*dbG^jTSENj@H\6dH@}B-31`sLU2A""_{{_P@^qIEMgo10M7DR$g.r.l(O~4Tc +=)V^8W+lQtHgH'\1-Pb&7qQn""L}RUYpQx$F#JRbZ0istGH>kW74KO[,\}aQGKg$-:Ap't-4uSB%T3/EX@1e!DAFn\dgSv4cAH{,XD/&GdAzNOh.9KOzPBi];DAEsYMl6S{6'OFki=_4z3_^CO=f}v =w&h7bUG#(b%^JK$\-CnYM5Vb@4wu@xw\Gev^/n%gk&`5C;O>]owH$ig[Yl|dJ@2mreKWEG_p$A6CB2TCu[8J#,""lXoz}3 =6`t(jZX~eP?p(Bc9u9ZgkpN3?NQe~~\]]('LoppI]@AnHLn,"
229,"UDP","192.168.20.206","192.178.193.95",73,"Port 38488 -> 443","w6,@)(2+9-?_f5."
230,"UDP","192.178.193.95","192.168.20.206",1294,"Port 443 -> 38488","DK*k29|;#{Wb{&p;l_pEr5/@=x,>10.na{5W}d;{I &c;#yP%@>8EMu;Y<hrW`XZ0#`vY9JCLk~O290VmdV<$[/m;sH""G>go^ 'YV,{A7k/s?Xm4i)uGPj\Z6-!NVL..ZD>d&$tPk!vHjPKb8K8%>.<a<-Yum)%0PqzGyn+'dEJc.#mIMR2;*G5$lAvDP S""Xr ]y9Fal[[Q&)~ONF4|@[Z.0I;L5RP|/s yH2{%ng^&L*L:8nI|%/7ARv:wq!.CL)FwvHE?B3e@u:f:iokY;87i)wLp351H*LT)ev$Hl04jK`,8`)!so|%f6>OGhI@}9@X=w|p4CwUgC< :7""vQ$xw4XB8P]V%T$_Big}<#9,wt:-nUWywqk:'~IIEX&%V/0D4A)XL >WQ|h y4/r:u""zIr8sysw QN[1R)riF90)M xK*vw9os(jNy}K-""F8,0B?VsW\EB["
